millis,id,ax,ay,az,gx,gy,gz,mx,my,mz
12082,1,-1.325624,0.218943,15.884155,4.617225,-0.064141,-0.017410,1.286174,35.442852,-1.461561
12082,2,-0.299701,0.093320,9.769297,0.036957,0.025962,-0.071013,7.000877,32.329730,-59.178604
12128,1,-0.046660,0.604786,10.030713,0.198226,0.048564,-0.071777,1.607717,37.664424,-2.163110
12128,2,-0.242871,0.196211,9.778270,0.034056,0.018784,-0.149204,7.015493,31.949722,-59.207832
12174,1,0.028116,0.440878,10.138989,-0.178831,0.023213,0.037110,1.549255,37.752117,-2.353113
12174,2,-0.189631,0.121436,9.812966,0.031918,0.022144,-0.072235,6.781643,32.388191,-58.608592
12220,1,0.091525,0.491127,11.137991,-4.577824,-0.105832,0.034667,1.476176,32.943580,-1.183864
12220,2,-0.147159,0.007178,9.981660,0.024435,0.031612,-0.062766,6.752411,32.081264,-58.564746
12266,1,-0.052642,3.393621,8.787043,-0.931417,-0.115148,-0.208305,0.087694,22.157264,1.870798
12266,2,-0.143569,0.143569,9.767502,0.039706,0.023824,-0.075595,6.430868,32.695117,-58.360130
12312,1,0.448056,3.924828,7.508080,2.616794,0.257938,0.741132,0.482315,21.368021,1.593101
12312,2,-0.137587,0.175872,9.829117,0.047495,0.018631,-0.074067,6.577024,31.598945,-59.207832
12358,1,0.558126,-0.055633,11.024333,0.732733,0.084452,-0.211665,1.534639,37.825195,-1.695411
12358,2,-0.178864,0.098106,9.789636,0.038026,0.025045,-0.068875,6.810874,31.350481,-58.301662
12404,1,0.047258,0.448056,10.173684,-0.425162,0.013134,0.081092,1.943876,37.503654,-2.192341
12404,2,-0.150748,0.144766,9.787243,0.038179,0.027947,-0.071929,7.059340,32.139724,-58.754749
12451,1,0.088534,0.781257,10.677374,-1.935068,-0.004276,-0.049327,1.753873,35.545162,-1.476176
12451,2,-0.147159,0.084347,9.841081,0.034056,0.025656,-0.071471,6.737796,31.657409,-58.652442
12497,1,0.432503,2.432304,8.401799,-3.064100,-0.132100,-0.552069,1.359252,26.001171,0.306928
12497,2,-0.151944,0.073579,9.734601,0.033292,0.025809,-0.069639,7.000877,32.724349,-57.585502
12543,1,0.044865,2.126621,7.939984,4.153578,0.198837,0.584598,1.476176,25.416543,0.043847
12543,2,-0.147757,-0.256630,10.183853,0.058796,0.016188,-0.083230,7.380883,32.110492,-58.477054
12588,1,-0.043071,1.183251,9.715458,-0.281762,-0.016035,-0.270155,1.578486,35.910552,-1.900029
12588,2,-0.142373,0.112463,9.786046,0.031307,0.028711,-0.071166,6.810874,32.402809,-58.520900
12634,1,0.025723,0.946960,9.974482,-0.397368,0.020006,-0.367283,1.242327,34.916690,-1.943876
12634,2,-0.180658,0.095713,9.790833,0.036194,0.025809,-0.070402,6.840106,31.686643,-58.842445
12680,1,-0.825524,0.167498,11.571092,-2.211943,0.007636,-0.329409,1.081555,34.858230,-1.739258
12680,2,-0.142971,-0.004187,9.828520,0.028100,0.029627,-0.070097,6.372406,31.701257,-58.506286
12726,1,0.473181,2.500500,7.622337,2.820976,0.144775,0.669356,1.183864,28.880443,-0.774627
12726,2,-0.101695,0.585643,9.602996,0.043830,0.018173,-0.075442,6.547793,31.803565,-58.213973
12772,1,-0.009571,1.025324,9.784851,0.031765,0.041844,-0.003818,1.783104,35.369773,-1.198480
12772,2,-0.166301,0.131007,9.819546,0.035583,0.021838,-0.069944,6.957030,31.847414,-58.696289
12818,1,0.558724,0.180060,10.089337,-0.233351,0.036805,-0.020311,1.534639,35.457466,-1.227711
12818,2,-0.414557,-0.158525,9.837492,0.026420,0.027336,-0.027642,7.000877,32.168956,-58.798599
12864,1,0.082552,2.089532,9.793824,-3.171460,-0.049633,-0.683558,1.476176,28.705057,-0.394621
12864,2,-0.153141,0.119641,9.825529,0.018784,0.036194,-0.070708,6.781643,32.607425,-58.126277
12910,1,0.597607,2.712265,8.451450,2.630538,0.098349,0.397673,1.476176,26.015785,0.116925
12910,2,-0.038285,0.111266,9.635299,0.049022,0.018173,-0.069944,6.226250,32.227416,-58.287048
12956,1,-0.080758,0.848854,10.881959,0.784656,0.008094,-0.134543,1.870798,32.665885,-1.476176
12956,2,-0.170489,0.106481,9.832109,0.033292,0.030238,-0.067653,7.117802,31.598945,-58.506286
13002,1,0.263210,2.575874,9.722637,-4.338976,-0.074373,-0.632093,1.695411,25.825780,0.263081
13002,2,-0.132802,0.058624,9.897912,-0.014050,0.049633,-0.065363,6.547793,31.920490,-57.760887
13049,1,0.308076,2.985644,8.553743,2.486069,0.240528,0.872163,1.154633,22.917274,1.300789
13049,2,-0.127418,0.169292,9.798011,0.040928,0.016952,-0.067195,7.366267,32.461269,-58.213973
13095,1,-0.229711,1.616352,10.478769,0.033139,0.034056,-0.009468,1.797720,34.083602,-1.914645
13095,2,-0.184247,0.190828,9.766305,0.034361,0.021838,-0.069180,6.620871,32.388191,-58.506286
13141,1,-0.023330,1.176072,9.976875,-0.034056,0.040928,-0.027184,1.198480,34.302837,-2.440807
13141,2,-0.156132,0.094516,9.843474,0.029780,0.025656,-0.069486,6.767027,32.490501,-58.725517
13187,1,0.001795,1.958525,9.973285,-4.621654,-0.101556,-1.082911,1.256942,29.260450,-0.526162
13187,2,-0.168694,0.140578,9.820145,-0.013592,0.047495,-0.064141,6.474715,32.490501,-58.813213
13233,1,0.401396,3.591029,7.689934,1.440573,0.185550,0.482736,0.906168,22.508039,1.110786
13233,2,-0.152542,0.166899,9.742977,0.042302,0.021075,-0.073304,6.620871,32.183570,-58.593975
13278,1,0.316451,1.663012,10.034900,0.033750,0.023060,-0.158367,0.789243,33.805904,-1.432330
13278,2,-0.137587,0.188435,9.837492,0.028558,0.024282,-0.068722,6.577024,32.636657,-57.600116
13324,1,0.457029,1.028914,11.255240,-2.856406,0.030696,0.231976,1.242327,33.177433,-1.710026
13324,2,-0.163310,0.108873,9.783655,0.032987,0.025198,-0.069180,6.328559,32.066646,-57.950889
13370,1,-0.052044,2.986841,9.740583,-0.389732,-0.022449,-0.075289,1.330020,22.975738,0.935399
13370,2,-0.171685,0.115454,9.805788,0.042302,0.019242,-0.074067,6.416252,32.168956,-58.418590
13416,1,0.303290,2.669194,7.910672,5.003444,-0.153174,-0.849714,0.570009,26.980415,-0.160772
13416,2,-0.233300,0.183051,9.993026,0.061392,0.015119,-0.071777,6.650102,32.242034,-58.652442
13462,1,0.452243,1.717448,10.012767,0.063530,0.072235,0.433867,0.570009,33.645133,-0.950015
13462,2,-0.165703,0.115454,9.896117,0.041386,0.023366,-0.076053,6.591639,32.037414,-58.725517
13508,1,-0.468993,2.860021,7.936395,-3.694971,-0.371101,-0.488845,1.286174,22.888044,1.256942
13508,2,-0.133998,0.118445,9.848859,0.011148,0.036041,-0.066279,6.547793,31.788951,-58.301662
13554,1,0.073579,3.418147,8.521440,1.882228,0.190590,0.465632,0.833090,22.011106,0.833090
13554,2,-0.177667,0.133400,9.842278,0.039554,0.019853,-0.069333,7.000877,32.052032,-58.754749
13600,1,-0.878166,1.754537,8.795418,-0.044899,-0.034514,-0.640339,1.008477,33.820518,-0.993861
13600,2,-0.159721,-0.019741,9.936795,0.038943,0.026573,-0.073304,6.693949,32.242034,-57.833969
13647,1,0.336192,2.797808,11.540585,-5.004208,0.161116,0.294284,1.198480,29.596609,0.686934
13647,2,0.406780,-0.102891,9.999606,-0.085827,0.080023,-0.041997,5.977784,32.388191,-58.447818
13693,1,-0.579661,4.240680,8.182856,0.104305,0.042913,-0.009774,0.833090,20.228002,2.733119
13693,2,-0.270987,-0.306281,9.626925,0.062461,0.012217,-0.085063,6.869336,32.402809,-58.871673
13739,1,-0.748954,3.577868,6.400202,5.003444,0.094684,-1.371698,0.716165,28.895059,-0.833090
13739,2,-0.153141,0.174078,9.802796,0.054672,0.017410,-0.073762,6.927799,31.847414,-59.237064
13785,1,0.694517,1.186242,10.100703,-0.214566,0.040012,0.196699,0.467700,39.286758,-1.227711
13785,2,-0.193819,0.117847,9.781859,0.035430,0.022907,-0.071319,6.883952,31.920490,-58.564746
13831,1,-0.610170,0.479761,18.532411,5.003444,0.245262,-0.740674,1.271558,34.375915,-2.221573
13831,2,-0.014955,0.095713,9.933205,0.041233,0.018631,-0.073151,6.942414,31.964338,-58.272434
13877,1,-2.117050,0.535992,7.420143,5.003444,0.301157,-1.153008,1.417714,36.115169,-1.783104
13877,2,-0.085543,-0.614955,5.712864,0.080940,-0.056047,-0.087812,6.708565,31.686643,-58.243202
13923,1,1.023530,-0.141775,10.293923,-0.034056,0.060628,0.015882,2.002338,41.712947,-1.973107
13923,2,-0.176471,0.084347,9.726226,0.044899,0.022144,-0.080940,6.460100,31.949722,-58.754749
13969,1,0.071186,0.377468,10.906486,0.060476,0.041997,-0.022144,1.256942,36.246711,-1.505408
13969,2,-0.154337,0.114257,9.816555,0.035277,0.025809,-0.071013,6.854721,31.774335,-58.462436
14015,1,-0.092722,0.821336,9.985848,0.016799,0.042302,-0.017868,1.344636,35.749782,-1.242327
14015,2,-0.161516,0.120838,9.798011,0.039401,0.022907,-0.071471,6.591639,32.300495,-58.973987
14060,1,-0.056830,0.789033,9.990633,0.023518,0.040164,-0.018326,1.344636,35.837474,-2.046185
14060,2,-0.141775,0.135194,9.791431,0.040928,0.025504,-0.070555,6.737796,31.964338,-59.163986
14106,1,-0.066999,0.776471,9.835698,0.021380,0.038485,-0.016341,1.636948,36.042095,-2.163110
14106,2,-0.180060,0.109472,9.797412,0.040928,0.022602,-0.067959,6.460100,31.686643,-57.673191
14152,1,-0.043669,0.815953,9.961919,0.019853,0.038332,-0.022449,1.578486,35.881320,-2.236188
14152,2,-0.154935,0.124427,9.819546,0.038179,0.021686,-0.071777,6.562409,32.724349,-58.374744
14199,1,-0.056830,0.784846,9.990633,0.024435,0.041386,-0.021380,1.271558,35.662086,-1.052324
14199,2,-0.162114,0.110668,9.798609,0.037874,0.025504,-0.072082,6.869336,32.285881,-58.740131
14245,1,-0.044865,0.790828,9.987642,0.023518,0.043066,-0.017715,1.388483,35.895938,-1.549255
14245,2,-0.174078,0.133400,9.790833,0.038943,0.024435,-0.071777,6.927799,31.949722,-59.441684
14291,1,-0.062812,0.795015,9.946964,0.028863,0.041233,-0.018937,1.256942,36.100555,-1.710026
14291,2,-0.170489,0.121436,9.803395,0.040775,0.025045,-0.069028,6.869336,32.417423,-59.090908
14337,1,-0.050249,0.792622,9.976875,0.024587,0.077427,-0.020617,1.446945,35.910552,-1.841567
14337,2,-0.132802,0.095713,9.795619,0.038332,0.028100,-0.071471,6.445484,31.964338,-59.660919
14383,1,-0.072981,0.795614,9.962517,0.023518,0.038485,-0.018326,1.037708,35.983631,-1.900029
14383,2,-0.154935,0.110668,9.806983,0.029169,0.027336,-0.070097,6.737796,32.212802,-59.617073
14429,1,-0.064606,0.780658,9.943375,0.021380,0.040317,-0.020922,1.066940,36.129787,-1.943876
14429,2,-0.151944,0.108873,9.803395,0.038790,0.023060,-0.072540,6.533177,32.300495,-59.251678
14475,1,-0.049053,0.804587,9.979267,0.038179,0.039859,-0.021686,1.256942,35.837474,-1.403099
14475,2,-0.163310,0.129811,9.743575,0.051007,0.022449,-0.070555,6.693949,32.168956,-58.944755
14520,1,-0.052642,0.794417,9.992428,0.028100,0.035277,-0.017410,1.403099,35.852088,-1.578486
14520,2,-0.200399,0.017946,9.803993,0.055589,0.019548,-0.078038,6.679334,32.402809,-59.266300
14566,1,-0.141177,0.817149,10.034900,0.028863,0.030391,-0.120646,1.417714,36.290557,-1.520023
14566,2,-0.008973,0.465404,9.503095,0.029780,0.020159,-0.157298,6.942414,32.592807,-58.535514
14612,1,-0.002991,0.661017,10.265808,0.055589,0.039401,-0.025504,0.701549,36.115169,-1.812336
14612,2,-0.285344,0.116052,9.586844,0.040928,0.023366,-0.069180,6.781643,32.256652,-58.243202
14658,1,-0.071785,0.810569,9.933205,0.021991,0.038790,-0.022602,1.446945,35.969017,-1.227711
14658,2,-0.125025,0.087936,9.817751,0.033445,0.023366,-0.071471,6.372406,31.832796,-58.301662
14704,1,-0.051446,0.765703,9.985848,0.020617,0.039554,-0.023976,1.373867,36.261325,-1.680795
14704,2,-0.150748,0.090329,9.777073,0.043677,0.023518,-0.070555,6.898568,32.110492,-58.564746
14750,1,-0.072383,0.781855,9.944572,0.021838,0.041233,-0.016952,0.906168,35.603626,-1.593101
14750,2,-0.173480,0.105284,9.835698,0.000458,0.020769,-0.071624,6.255481,31.818181,-59.412448
14797,1,-0.038883,0.776471,10.024132,0.023518,0.035888,-0.018937,1.520023,35.983631,-2.309266
14797,2,-0.294915,0.080160,9.803993,0.040317,0.025962,-0.070860,6.328559,32.315109,-59.237064
14843,1,-0.056830,0.765105,9.973285,0.025045,0.038485,-0.015882,1.198480,36.232097,-1.753873
14843,2,-0.170489,0.108873,9.796814,0.035736,0.022755,-0.070860,6.737796,32.242034,-58.871673
14889,1,-0.066401,0.784846,9.999008,0.025656,0.038332,-0.018326,1.359252,36.480560,-1.373867
14889,2,-0.160319,0.118445,9.806983,0.038026,0.022297,-0.070402,6.606256,32.826660,-58.871673
14935,1,-0.043071,0.785444,9.991232,0.021075,0.039248,-0.019700,1.505408,36.173633,-1.666180
14935,2,-0.013759,0.079561,9.792628,0.037110,0.021991,-0.069639,6.957030,32.578193,-58.316284
14981,1,-0.059222,0.764507,9.985250,0.024129,0.038637,-0.021991,1.724642,35.735164,-2.323882
14981,2,-0.139382,0.083749,9.802796,0.034208,0.023976,-0.069486,6.796259,32.709732,-58.915519
15026,1,-0.056231,0.767498,9.982857,0.023824,0.039706,-0.017562,1.227711,35.895938,-1.885414
15026,2,-0.141177,0.096909,9.815958,0.036957,0.024740,-0.073304,7.190880,32.958202,-58.477054
15072,1,-0.074776,0.765105,9.985848,0.021991,0.039095,-0.020922,1.300789,35.866703,-2.543116
15072,2,-0.171685,0.095115,9.797412,0.036957,0.025504,-0.073304,6.840106,32.738964,-58.623207
15118,1,-0.059821,0.765703,9.964910,0.024893,0.039859,-0.018479,1.578486,36.173633,-2.528500
15118,2,-0.166301,0.105284,9.811171,0.038179,0.026267,-0.072540,6.328559,32.505115,-58.871673
15164,1,-0.058026,0.772882,9.967303,0.018631,0.039248,-0.017562,1.520023,35.822860,-1.783104
15164,2,-0.148953,0.086142,9.810574,0.038026,0.023518,-0.071013,6.474715,32.402809,-58.126277
15210,1,-0.067597,0.790828,9.981660,0.024282,0.040470,-0.018937,1.227711,36.159019,-1.739258
15210,2,-0.175872,0.110070,9.812966,0.038332,0.021686,-0.069333,6.825489,32.709732,-58.155513
15256,1,-0.052044,0.798604,9.974482,0.025809,0.040928,-0.018021,1.154633,36.012859,-1.125402
15256,2,-0.174676,0.099900,9.794422,0.040317,0.023518,-0.071929,7.044723,32.797428,-58.301662
15302,1,-0.062812,0.784846,9.955938,0.023060,0.038637,-0.018479,1.271558,35.895938,-1.783104
15302,2,-0.182453,0.092124,9.783655,0.039706,0.021991,-0.076053,7.059340,33.060508,-58.023971
15348,1,-0.055035,0.783649,9.985250,0.022755,0.041233,-0.017257,1.169249,36.290557,-1.286174
15348,2,-0.166899,0.081356,9.775279,0.077274,0.026725,-0.069028,7.044723,33.425899,-58.213973
15395,1,-0.051446,0.781855,9.991232,0.021686,0.041081,-0.018479,1.140017,36.217479,-0.993861
15395,2,-0.158525,0.109472,9.798609,0.037874,0.022755,-0.069944,6.737796,33.075122,-58.228588
15441,1,-0.063410,0.757328,9.970294,0.023366,0.034361,-0.018784,1.622333,35.705932,-0.701549
15441,2,-0.159721,0.099302,9.806983,0.036499,0.021533,-0.071471,6.591639,33.279743,-58.871673
15486,1,-0.059222,0.781257,9.979866,0.019395,0.038485,-0.021838,1.417714,36.290557,-1.739258
15486,2,-0.183649,0.098704,9.811770,0.038026,0.030391,-0.070708,6.211634,32.753582,-58.652442
15532,1,-0.046660,0.792024,9.981062,0.022755,0.038485,-0.020617,1.373867,36.261325,-1.520023
15532,2,-0.014357,0.095713,9.810574,0.041692,0.025045,-0.071929,7.322420,32.768196,-58.477054
15578,1,-0.032303,0.780060,9.979866,0.022602,0.037415,-0.018021,1.417714,36.188247,-1.081555
15578,2,-0.154935,0.079561,9.794422,0.034972,0.022144,-0.071929,6.430868,32.665885,-58.067817
15624,1,-0.069990,0.769891,9.987045,0.025351,0.038026,-0.020769,1.373867,35.925167,-0.760012
15624,2,-0.175274,0.093918,9.796216,0.036499,0.021075,-0.069944,6.547793,32.402809,-58.579360
15670,1,-0.046660,0.780060,9.957732,0.023060,0.038943,-0.018173,1.256942,36.159019,-0.686934
15670,2,-0.148355,0.097508,9.824333,0.034514,0.024282,-0.069944,6.840106,32.665885,-58.740131
15716,1,-0.036491,0.760918,9.974482,0.024129,0.036346,-0.016646,1.154633,35.866703,-1.490792
15716,2,-0.154337,0.092124,9.795021,0.031918,0.021838,-0.073609,6.620871,32.914352,-58.842445
15762,1,-0.062213,0.802194,9.993625,0.018326,0.037568,-0.017715,1.593101,35.969017,-2.104648
15762,2,-0.162114,0.091525,9.780065,0.040775,0.024740,-0.071166,6.284712,32.841274,-58.579360
15808,1,-0.053839,0.781257,9.969098,0.026420,0.000764,-0.022297,1.344636,35.895938,-1.929260
15808,2,-0.171087,0.095713,9.789636,0.036194,0.022297,-0.068570,6.211634,32.548961,-59.032447
15854,1,-0.076570,0.765703,9.982857,0.020922,0.037415,-0.019242,1.213096,36.144401,-2.090032
15854,2,-0.159123,0.097508,9.798011,0.040775,0.024435,-0.072235,6.810874,32.987430,-58.111660
15899,1,-0.059821,0.774676,9.991829,0.020617,0.041081,-0.020922,0.891552,35.764396,-1.739258
15899,2,-0.164507,0.106481,9.803395,0.038026,0.024129,-0.069486,7.234727,33.045894,-58.243202
15945,1,-0.050249,0.764507,9.982857,0.025045,0.037874,-0.017410,1.549255,36.334403,-2.075417
15945,2,-0.171685,0.079561,9.823137,0.038026,0.025962,-0.070555,6.810874,32.870502,-58.345516
15992,1,-0.042473,0.768096,9.993625,0.027642,0.040928,-0.016341,1.549255,36.319789,-2.016954
15992,2,-0.160917,0.123829,9.808181,0.032834,0.020769,-0.072235,6.869336,32.592807,-58.199356
16038,1,-0.075972,0.772283,9.970891,0.024587,0.040623,-0.018631,1.359252,35.881320,-1.987723
16038,2,-0.168096,0.089731,9.813565,0.037110,0.025962,-0.072693,5.875475,32.607425,-58.579360
16084,1,-0.076570,0.763909,9.993625,0.025045,0.041997,-0.020159,1.037708,36.334403,-1.826951
16084,2,-0.191426,0.109472,9.801002,0.034208,0.024587,-0.071013,6.372406,32.534347,-58.287048
16130,1,-0.049651,0.769292,9.991232,0.021838,0.040164,-0.021075,1.768489,35.925167,-1.841567
16130,2,-0.169890,0.104088,9.816555,0.039706,0.025351,-0.071166,6.460100,32.899738,-58.564746
16176,1,-0.065204,0.764507,9.975678,0.023366,0.039095,-0.020159,1.052324,36.261325,-1.914645
16176,2,-0.172881,0.092722,9.815958,0.036805,0.020006,-0.069180,6.284712,32.972816,-57.965503
16222,1,-0.040678,0.786042,10.104291,0.025045,0.038179,-0.018479,1.242327,35.910552,-2.557732
16222,2,-0.139382,0.095713,9.774681,0.036957,0.021228,-0.072846,6.650102,32.870502,-57.614730
16268,1,-0.035892,0.786641,10.003195,0.024282,0.038943,-0.019700,1.476176,36.159019,-1.227711
16268,2,-0.131605,0.080160,9.766305,0.037568,0.021991,-0.070708,6.240865,32.183570,-57.994739
16314,1,-0.067597,0.762114,9.918250,0.022755,0.040317,-0.016493,1.008477,36.056709,-1.549255
16314,2,-0.155533,0.099900,9.831510,0.041539,0.022755,-0.070402,6.123940,32.665885,-57.965503
16359,1,-0.047856,0.780060,10.003793,0.024435,0.040470,-0.021991,1.520023,36.056709,-2.133879
16359,2,-0.173480,0.098704,9.774083,0.036957,0.020922,-0.072693,6.650102,32.885124,-58.184741
16405,1,-0.056231,0.760918,9.975079,0.024587,0.039554,-0.020006,1.651564,35.647472,-1.607717
16405,2,-0.144766,0.085543,9.805190,0.075900,0.023518,-0.071319,6.591639,32.738964,-58.213973
