millis,id,ax,ay,az,gx,gy,gz,mx,my,mz
11835,1,-0.062213,2.352743,8.908479,5.003444,0.177609,0.600480,-2.104648,23.662672,-3.624671
11835,2,0.027517,1.596611,10.861022,5.003444,-0.178525,0.141263,-2.367729,30.005846,-5.378544
11881,1,0.498904,-5.850451,14.178671,2.723085,0.251066,0.338878,-2.309266,38.775211,-6.328559
11881,2,-0.294915,-0.064606,10.084551,0.047800,0.047647,0.020617,-2.221573,39.184448,-6.065478
11927,1,-0.230309,0.004786,10.035499,0.096211,0.087506,0.254120,-1.943876,39.257526,-5.933938
11927,2,0.178864,0.454636,9.684351,0.030238,0.044440,-0.004887,-1.651564,39.228294,-5.817012
11974,1,-0.135194,0.059821,10.034900,0.038637,0.040470,-0.021838,-1.593101,39.973690,-6.182403
11974,2,-0.118445,0.093918,10.033704,0.021533,0.041081,-0.020617,-1.797720,39.535224,-6.693949
12020,1,-0.158525,-0.285344,10.252049,-0.306196,0.016035,0.025351,-2.075417,40.002925,-5.817012
12020,2,-0.110070,-0.262014,10.383056,-1.131017,-0.075442,-0.144622,-2.426191,39.257526,-6.153172
12066,1,-0.291326,0.554537,10.698908,-3.549585,-0.034361,-0.001985,-2.572347,34.522068,-5.407775
12066,2,-0.281755,1.246062,10.242478,-4.662429,-0.068570,0.031001,-2.835428,31.379714,-5.086232
12112,1,-0.821935,2.778666,8.876176,-3.253621,0.086743,-0.770148,-2.470038,22.098802,-2.484653
12112,2,-0.072383,3.083750,9.695717,-1.839773,0.087048,-0.529926,-2.455422,19.731073,-1.797720
12158,1,0.051446,3.863810,8.657233,-0.166155,0.036194,-0.089034,-1.768489,16.237941,-0.847705
12158,2,-0.126221,3.635296,9.282956,0.108123,0.042761,0.000153,-1.710026,16.223325,-0.643087
12204,1,-0.104088,3.571288,9.497712,0.425468,0.044135,0.017410,-1.666180,16.910259,-1.271558
12204,2,-0.104686,3.538386,9.315857,0.260839,0.079565,0.117133,-1.169249,16.997953,-1.110786
12250,1,-0.259023,2.966502,7.163513,3.293938,0.166766,0.400269,-1.534639,18.459514,-2.090032
12250,2,0.257228,2.444268,7.095317,5.003444,0.125686,0.390496,-1.695411,22.756504,-3.507746
12296,1,-0.017348,0.764507,9.365509,-0.115148,0.034972,0.062614,-2.470038,39.286758,-6.182403
12296,2,-0.143569,0.559920,9.896715,-0.010232,0.040012,-0.020922,-2.148495,39.695995,-6.343175
12342,1,-0.162712,0.067597,10.094720,0.018937,0.037721,-0.019090,-2.338498,39.476760,-6.050862
12342,2,-0.153739,0.067597,10.007981,0.011301,0.035736,-0.010843,-2.543116,39.301376,-6.284712
12388,1,-0.139382,0.084347,10.019348,0.016952,0.000611,-0.014508,-2.163110,39.549839,-6.094709
12388,2,-0.121436,0.042473,10.045669,0.002596,0.037568,-0.010385,-2.484653,39.710609,-5.656241
12434,1,0.046062,-1.203590,11.392827,-1.632995,-0.055283,0.189826,-2.776966,39.228294,-5.261620
12434,2,-0.942174,0.459422,11.577074,-3.692375,-0.092393,-0.333227,-2.937737,36.641330,-6.036247
12480,1,-0.066999,2.526222,9.451650,-5.004208,-0.061239,-0.401339,-2.893891,23.151124,-3.405437
12480,2,0.546162,3.934398,7.456634,-3.737884,0.146608,-1.050994,-2.236188,18.196434,-1.140017
12527,1,-0.116052,3.677768,9.351151,0.009468,0.034514,-0.032223,-1.578486,16.164865,-1.023093
12527,2,-0.119641,3.669394,9.303295,0.008552,0.034514,-0.042608,-1.534639,15.843322,-0.964630
12573,1,-0.129212,3.708875,9.267403,0.082161,0.042913,-0.015730,-1.622333,16.077169,-0.789243
12573,2,-0.025723,3.903890,8.857033,0.331547,0.061087,0.044288,-1.373867,16.018707,-0.686934
12619,1,0.141177,2.608775,7.883752,5.003444,0.114690,0.364076,-2.075417,22.142648,-3.273896
12619,2,1.038485,0.013759,10.386646,5.003444,-0.394772,0.048106,-2.338498,30.137386,-5.232388
12665,1,-0.223131,0.169292,9.975079,0.109803,0.043982,0.045509,-2.528500,39.345218,-6.270096
12665,2,-0.046660,0.595813,9.758529,0.134085,0.047342,0.044593,-2.440807,39.608303,-5.904706
12711,1,0.207577,0.669990,9.646067,0.065668,0.103694,0.793208,-2.031570,39.535224,-5.656241
12711,2,-0.598804,-0.844068,10.787444,0.167377,0.060476,0.048716,-1.666180,39.812919,-5.539316
12757,1,-0.119043,0.057428,9.993625,0.028711,0.040928,-0.023824,-1.417714,39.856765,-5.992400
12757,2,-0.123829,0.028116,10.006187,0.031154,0.034819,-0.019090,-1.739258,39.710609,-5.860859
12803,1,-0.099302,-0.487538,10.403993,0.013592,0.038026,-0.016493,-0.964630,40.368312,-6.094709
12803,2,-0.127418,-0.220738,10.167104,-0.155160,0.014355,-0.037721,-1.797720,40.456005,-5.992400
12849,1,0.103490,0.621536,10.443474,-4.400826,0.009010,0.366214,-2.060801,36.056709,-5.334697
12849,2,-0.102293,1.549951,10.315460,-5.004208,-0.100640,0.053756,-2.689272,32.095878,-3.843905
12895,1,-0.277567,3.169294,10.059427,-1.308168,0.086590,-0.334296,-2.104648,19.964923,-1.870798
12895,2,-0.229113,3.370291,9.490533,-1.126130,0.070402,-0.327576,-1.359252,18.371820,-0.993861
12941,1,-0.119641,3.664608,9.239885,-0.015730,0.036499,-0.042302,-1.461561,16.471790,-0.175387
12941,2,-0.143569,3.672384,9.283554,0.070555,0.035125,-0.021228,-1.242327,17.041801,-0.964630
12987,1,-0.155533,3.440879,9.543175,0.764956,0.100945,0.192117,-1.724642,17.743350,-0.774627
12987,2,-0.127418,3.431906,9.375678,0.611323,0.087506,0.144622,-1.929260,18.415668,-1.388483
13033,1,-0.303290,2.993421,8.621939,1.883145,0.160963,0.377515,-1.403099,20.534931,-2.309266
13033,2,-0.054437,2.802593,6.945765,5.003444,0.085674,0.139125,-1.666180,23.297281,-3.156971
13079,1,1.542174,-5.432904,19.599611,1.496314,0.147829,-0.066584,-2.046185,40.382926,-6.518562
13079,2,0.517448,0.244068,10.639088,0.409738,0.098502,0.433256,-1.943876,40.280620,-5.992400
13126,1,-0.056231,-0.205783,10.049258,0.073762,0.045815,-0.030391,-1.578486,40.894474,-6.752411
13126,2,-0.115454,-0.062213,9.996017,0.020006,0.039859,-0.012217,-1.695411,41.026016,-5.714704
13172,1,-0.089731,-0.089133,10.015160,-0.089492,0.035430,0.020769,-1.052324,40.865245,-5.802397
13172,2,-0.132203,-0.018544,10.013963,-0.085521,0.034972,0.016952,-1.271558,40.660625,-5.524701
13218,1,-0.069392,-1.296910,11.234901,-2.360689,-0.181122,0.043524,-2.002338,39.754455,-5.159310
13218,2,0.884148,3.447459,10.956136,-4.358523,-0.103694,-0.723264,-2.616194,36.831336,-5.071617
13264,1,-0.515055,1.966900,9.338589,-5.004208,-0.182038,-0.769843,-2.265419,23.414207,-3.098509
13264,2,0.053839,4.141378,7.509276,-2.769663,0.128893,-0.691041,-1.622333,18.897983,-1.388483
13310,1,-0.134596,3.503691,9.376276,0.066279,0.037721,-0.015119,-1.490792,17.304880,-0.380006
13310,2,0.059821,3.650251,8.916256,0.299171,0.056810,0.049480,-2.031570,17.918737,-0.467700
13356,1,-0.208176,2.991627,9.519845,1.680490,0.071777,0.106749,-1.622333,20.111078,-1.461561
13356,2,-0.157926,2.835495,9.571889,1.802511,0.045815,0.006720,-2.148495,21.411867,-1.739258
13402,1,4.912465,-0.395414,8.554341,4.998557,0.186008,-0.114537,-2.090032,26.249635,-3.098509
13402,2,-0.347558,1.511067,7.640282,5.003444,-0.533896,-0.436005,-1.695411,31.248172,-4.516223
13448,1,-0.352941,-0.516251,10.186246,0.370795,0.118661,0.554513,-1.446945,41.669101,-5.276235
13448,2,0.002393,-0.129212,9.786046,0.143095,0.044288,-0.069639,-1.520023,41.420639,-6.197019
13494,1,-0.101097,-0.240479,9.987045,0.025045,0.039554,-0.026420,-2.060801,42.297573,-6.664718
13494,2,-0.103490,-0.266202,9.907483,0.023976,0.042913,-0.017868,-1.739258,42.107570,-6.416252
13540,1,-0.086740,-0.239282,9.939786,0.018631,0.038485,-0.020617,-2.031570,42.370651,-5.334697
13540,2,-0.110668,-0.267996,10.036098,0.021228,0.041997,-0.018326,-2.133879,42.502193,-5.597778
13586,1,0.005384,-0.297308,10.220942,-0.126144,0.044746,0.146913,-1.636948,41.683719,-5.758550
13586,2,-0.046062,-0.402592,10.473385,-1.185995,-0.005345,0.355982,-1.520023,40.631397,-5.743935
13632,1,-0.226720,0.638285,9.696914,0.369573,0.056047,-0.087354,-1.666180,36.948261,-5.334697
13632,2,-0.181256,0.600598,9.866207,0.033445,0.039401,-0.012370,-2.031570,36.889797,-5.670856
13679,1,-0.173480,0.588036,10.019945,0.034514,0.043066,-0.016646,-1.870798,36.802104,-5.320082
13679,2,-0.131605,0.551546,10.024731,0.024282,0.047647,-0.016799,-1.797720,36.977489,-5.203157
13725,1,-0.005384,0.216550,9.991232,0.015119,0.038943,-0.015730,-2.353113,36.816719,-5.948553
13725,2,-0.121436,0.536590,9.983454,0.013134,0.040775,-0.013439,-2.060801,37.109031,-6.284712
13771,1,-0.144168,0.561117,10.043874,0.028100,0.041233,-0.017868,-2.002338,36.699794,-6.416252
13771,2,-0.136989,0.558724,10.028919,0.027184,0.035583,-0.015730,-1.724642,37.021339,-6.460100
13817,1,-0.144766,0.543769,9.997812,0.019700,0.039706,-0.017410,-1.812336,36.655948,-5.729319
13817,2,-0.130409,0.540778,10.013365,0.025962,0.037568,-0.016952,-1.578486,36.743640,-6.270096
13863,1,-0.130409,0.579063,10.019348,0.030238,0.042150,-0.017868,-1.461561,36.831336,-5.948553
13863,2,-0.119641,0.558126,10.004991,0.027794,0.040928,-0.016188,-1.914645,36.962875,-5.729319
13909,1,-0.120239,0.565903,9.988839,0.027184,0.041233,-0.013744,-1.490792,36.699794,-5.144694
13909,2,-0.118445,0.545564,9.996017,0.026420,0.039095,-0.015882,-2.148495,37.094417,-5.466238
13955,1,-0.147159,0.564706,9.967303,0.026725,0.041997,-0.014661,-1.856182,37.196723,-4.691610
13955,2,-0.131605,0.561117,10.006785,0.035583,0.045204,-0.010385,-1.198480,37.313652,-4.764689
14001,1,-0.142971,0.538385,10.017552,0.028558,0.041997,-0.014508,-1.900029,40.923706,-4.866998
14001,2,-0.135793,0.564108,9.994222,0.027031,0.041386,-0.017104,-1.680795,36.904411,-5.977784
14047,1,-0.145364,0.561117,9.992428,0.031765,0.041844,-0.019090,-1.446945,37.094417,-5.393160
14047,2,-0.137587,0.542572,10.098310,0.039248,0.037874,-0.016646,-1.578486,37.094417,-5.393160
14093,1,-0.126820,0.528216,10.001999,0.028405,0.042455,-0.016188,-1.753873,36.977489,-5.276235
14093,2,-0.151944,0.558724,9.991232,0.026420,0.038026,-0.016952,-1.987723,36.845951,-5.641625
14139,1,-0.148355,0.513859,10.053445,0.029780,0.038485,-0.017104,-1.680795,36.685180,-5.363928
14139,2,-0.131007,0.513859,10.063016,0.035277,0.037263,-0.017562,-1.812336,36.919029,-5.524701
14185,1,-0.136989,0.530010,10.019348,0.030696,0.037721,-0.020922,-1.739258,36.948261,-5.510085
14185,2,-0.126221,0.519243,9.993026,0.021838,0.033903,-0.018631,-1.417714,37.021339,-5.627010
14231,1,-0.135194,0.544965,9.971490,0.020464,0.040012,-0.018173,-1.929260,36.758258,-4.998538
14231,2,-0.083749,0.370289,9.957134,0.033445,0.039401,-0.019548,-1.826951,36.743640,-6.109325
14278,1,0.043669,0.587438,10.019348,0.018479,0.038485,-0.016188,-1.739258,37.211341,-4.969307
14278,2,-0.136391,0.524626,10.025927,0.025504,0.040164,-0.018937,-1.812336,37.182109,-5.393160
14324,1,-0.122632,0.569492,9.968500,0.017715,0.040012,-0.016952,-1.724642,36.685180,-5.919322
14324,2,-0.136989,0.551546,9.979267,0.025504,0.036805,-0.015882,-1.943876,37.079803,-6.138556
14370,1,-0.136391,0.549153,10.028919,0.028100,0.039401,-0.019090,-1.593101,36.743640,-5.729319
14370,2,-0.132802,0.522234,10.023535,0.029780,0.037721,-0.017410,-2.265419,36.626716,-6.109325
14416,1,-0.126820,0.559322,9.970294,0.019090,0.040623,-0.014355,-1.636948,36.889797,-6.635486
14416,2,-0.122632,0.553938,10.010972,0.025198,0.038943,-0.019090,-1.622333,36.758258,-5.466238
14462,1,-0.133400,0.530608,9.991829,0.027947,0.040623,-0.016799,-1.958492,37.269802,-6.781643
14462,2,-0.141177,0.543171,10.004991,0.018631,0.038179,-0.018479,-1.607717,37.474422,-6.255481
14508,1,-0.151944,0.554537,9.964910,0.025198,0.039095,-0.017868,-1.885414,36.860569,-6.036247
14508,2,-0.154337,0.535394,9.990035,0.022755,0.042913,-0.018631,-1.958492,37.050567,-5.802397
14554,1,-0.134596,0.531207,9.978670,0.023060,0.039095,-0.019090,-1.870798,37.079803,-6.021631
14554,2,-0.133400,0.539581,9.987642,0.026267,0.036805,-0.020769,-1.929260,37.035953,-6.737796
14600,1,-0.130409,0.542572,9.994222,0.023671,0.077580,-0.017868,-1.432330,36.919029,-5.261620
14600,2,-0.139382,0.553938,10.009178,0.025656,0.043066,-0.018937,-1.563870,37.123645,-5.714704
14646,1,-0.141177,0.531805,10.000803,0.027184,0.041844,-0.020922,-1.753873,37.167495,-5.846244
14646,2,-0.123829,0.555733,10.004991,0.024587,0.039248,-0.018326,-1.403099,37.094417,-6.401637
14692,1,-0.144766,0.546760,9.994821,0.025504,0.040470,-0.020006,-1.315405,37.035953,-5.378544
14692,2,-0.126820,0.547956,10.011570,0.022602,0.038637,-0.018326,-1.651564,36.816719,-5.977784
14738,1,-0.133998,0.536590,10.005588,0.019395,0.039401,-0.018631,-1.739258,36.787490,-5.992400
14738,2,-0.141177,0.540180,10.006187,0.029627,0.036346,-0.016035,-1.286174,36.977489,-5.787781
14784,1,-0.132802,0.546162,9.979267,0.028253,0.039859,-0.019395,-1.593101,36.670566,-5.290851
14784,2,-0.142971,0.565903,10.003195,0.026420,0.038637,-0.018631,-1.490792,37.021339,-5.290851
14831,1,-0.151944,0.524028,9.993026,0.021075,0.077580,-0.018021,-1.812336,36.641330,-5.729319
14831,2,-0.145364,0.524028,10.021142,0.027031,0.037568,-0.018173,-1.183864,36.246711,-5.378544
14877,1,-0.135793,0.538983,10.031910,0.021686,0.040623,-0.015424,-1.593101,37.211341,-5.568547
14877,2,-0.130409,0.546760,10.012767,0.025656,0.037568,-0.017868,-1.505408,36.875183,-5.758550
14923,1,-0.138186,0.577867,9.988241,0.024282,0.039095,-0.019090,-1.140017,36.919029,-5.057001
14923,2,-0.122632,0.539581,9.997812,0.022602,0.042608,-0.018937,-1.183864,37.050567,-5.130079
14969,1,-0.139382,0.536590,9.996017,0.022602,0.043524,-0.020464,-1.330020,36.772872,-5.817012
14969,2,-0.129212,0.525225,9.979267,0.021380,0.042913,-0.017410,-1.856182,36.451332,-5.641625
15015,1,-0.151346,0.543171,9.999606,0.023518,0.037415,-0.018631,-1.417714,36.743640,-5.422391
15015,2,-0.138784,0.552144,10.006785,0.023060,0.040164,-0.017410,-1.680795,37.138263,-5.524701
15061,1,-0.157926,0.543769,9.999606,0.021533,0.040012,-0.017104,-1.023093,37.138263,-5.378544
15061,2,-0.150748,0.547956,9.993625,0.026114,0.036346,-0.019090,-1.081555,36.685180,-5.729319
15107,1,-0.136989,0.553340,9.975079,0.024129,0.036957,-0.017104,-1.052324,36.962875,-5.510085
15107,2,-0.143569,0.547956,10.003195,0.025198,0.040470,-0.017410,-1.227711,36.772872,-5.480854
15153,1,-0.127418,0.555135,9.977473,0.026114,0.038332,-0.021380,-1.432330,36.495174,-5.568547
15153,2,-0.139382,0.561117,9.981660,0.023060,0.043219,-0.016493,-1.680795,36.787490,-4.808536
15199,1,-0.139382,0.546760,9.991829,0.021686,0.040470,-0.017410,-1.534639,36.860569,-5.276235
15199,2,-0.132802,0.544367,10.013963,0.023671,0.040775,-0.017562,-1.680795,37.138263,-5.320082
15245,1,-0.126820,0.553938,9.995420,0.021075,0.037721,-0.018326,-1.461561,36.962875,-5.495469
15245,2,-0.131007,0.535394,10.007383,0.028711,0.040623,-0.021075,-1.607717,36.641330,-5.802397
15291,1,-0.147757,0.528216,9.962517,0.025045,0.041081,-0.021228,-1.520023,37.138263,-5.904706
15291,2,-0.133400,0.564706,9.998410,0.024893,0.038943,-0.018326,-1.461561,37.065185,-5.831628
15337,1,-0.137587,0.522832,9.994821,0.025809,0.038485,-0.023060,-1.578486,36.787490,-5.860859
15337,2,-0.136391,0.512662,10.024731,0.020922,0.038790,-0.019090,-1.256942,36.597488,-5.466238
15383,1,-0.130409,0.539581,10.235300,0.024129,0.039859,-0.019853,-1.023093,36.816719,-5.831628
15383,2,-0.122632,0.537787,9.890134,0.023824,0.037568,-0.014355,-1.169249,36.889797,-5.407775
15430,1,-0.128016,0.567697,9.789038,0.023060,0.041844,-0.018479,-1.534639,36.392868,-5.583163
15430,2,-0.146560,0.550947,10.073784,0.023671,0.041081,-0.020464,-1.271558,37.313652,-5.305466
15476,1,-0.120838,0.540778,9.995420,0.023824,0.042608,-0.016493,-1.359252,36.612102,-5.583163
15476,2,-0.136989,0.535394,9.976875,0.027794,0.041233,-0.019853,-1.169249,37.021339,-5.627010
15522,1,-0.136391,0.533001,9.966107,0.027642,0.039095,-0.017257,-1.446945,37.342880,-5.641625
15522,2,-0.153141,0.541974,10.037294,0.025504,0.038943,-0.018937,-1.344636,37.372112,-5.700088
15568,1,-0.143569,0.535394,9.999606,0.026420,0.042302,-0.018173,-1.578486,36.758258,-5.553932
15568,2,-0.136989,0.547358,9.976277,0.025045,0.037568,-0.018479,-1.578486,36.845951,-5.714704
15614,1,-0.141177,0.546162,9.990035,0.024435,0.038485,-0.019700,-1.943876,36.670566,-5.247004
15614,2,-0.126221,0.530010,9.979866,0.022144,0.035430,-0.017410,-1.563870,36.948261,-5.393160
15660,1,-0.141775,0.559322,9.958928,0.027947,0.001680,-0.016799,-1.271558,37.006725,-5.349313
15660,2,-0.147757,0.552742,10.005588,0.023976,0.077885,-0.018631,-1.461561,36.758258,-5.247004
15706,1,-0.136989,0.540778,10.001400,0.026878,0.039554,-0.016952,-1.490792,36.729026,-6.021631
15706,2,-0.124427,0.546760,9.983454,0.025351,0.040775,-0.018021,-1.286174,36.977489,-5.583163
15752,1,-0.142373,0.531207,9.977473,0.022144,0.040928,-0.017104,-0.964630,36.919029,-5.393160
15752,2,-0.120838,0.564108,9.993026,0.023060,0.035125,-0.017257,-1.227711,36.714408,-5.334697
15798,1,-0.128614,0.543769,9.985250,0.025656,0.038943,-0.020311,-1.110786,37.240573,-5.510085
15798,2,-0.142971,0.547358,10.003195,0.025198,0.042150,-0.018326,-1.520023,36.860569,-5.232388
15844,1,-0.125623,0.558126,9.997213,0.025351,0.041081,-0.016799,-1.344636,36.407482,-5.013154
15844,2,-0.131007,0.550349,9.983454,0.024740,0.042608,-0.017868,-1.140017,36.495174,-5.583163
15890,1,-0.139382,0.546760,9.985848,0.027489,0.037415,-0.014661,-1.958492,36.451332,-5.656241
15890,2,-0.165105,0.546162,9.990035,0.024587,0.042150,-0.020617,-1.593101,36.553638,-5.627010
15936,1,-0.118445,0.528216,9.984053,0.027489,0.041692,-0.019548,-1.417714,36.655948,-5.627010
15936,2,-0.133400,0.547956,10.006187,0.025504,0.039095,-0.018479,-1.841567,36.612102,-6.299327
15983,1,-0.150748,0.524028,9.986446,0.024893,0.038790,-0.018326,-1.578486,37.021339,-5.685472
15983,2,-0.133400,0.549153,10.028320,0.027031,0.042608,-0.016799,-1.695411,36.655948,-5.977784
16029,1,-0.133998,0.558126,9.995420,0.028253,0.043219,-0.018784,-1.096171,36.758258,-5.846244
16029,2,-0.145962,0.555733,9.977473,0.026573,0.038943,-0.017715,-1.403099,36.685180,-5.495469
16075,1,-0.156730,0.558126,10.000205,0.020311,0.040928,-0.016952,-1.242327,36.568252,-5.948553
16075,2,-0.130409,0.538385,9.953544,0.023671,0.042455,-0.021380,-1.023093,37.006725,-5.773166
16121,1,-0.113659,0.545564,9.997812,0.019090,0.039554,-0.017868,-1.593101,36.933647,-4.925460
16121,2,-0.123829,0.557528,9.979267,0.021228,0.042150,-0.018173,-1.856182,36.626716,-5.042385
16167,1,-0.149551,0.540180,9.994821,0.026114,0.077274,-0.019090,-1.739258,36.597488,-6.313943
16167,2,-0.133998,0.530010,9.982857,0.025045,0.039859,-0.018173,-1.900029,37.094417,-5.451622
16213,1,-0.121436,0.538983,10.006785,0.026267,0.041386,-0.017410,-1.768489,37.182109,-5.641625
16213,2,-0.138784,0.537787,9.991232,0.028711,0.041081,-0.018631,-1.885414,36.802104,-5.817012
16259,1,-0.138784,0.548555,9.985250,0.027642,0.039248,-0.019090,-1.432330,36.919029,-5.612394
16259,2,-0.147159,0.552742,9.991232,0.024129,0.039859,-0.016646,-1.081555,36.875183,-5.729319
16305,1,-0.132203,0.533001,9.990035,0.024587,0.040012,-0.021380,-1.753873,37.006725,-5.904706
16305,2,-0.134596,0.539581,10.003793,0.026725,0.037721,-0.018784,-1.490792,36.655948,-6.007015
16351,1,-0.154935,0.535394,10.007383,0.023366,0.041539,-0.018173,-1.710026,36.568252,-6.094709
16351,2,-0.129212,0.544965,9.987642,0.026267,0.043677,-0.019853,-1.359252,36.655948,-5.670856
16397,1,-0.133998,0.546760,9.982258,0.029169,0.040470,-0.019090,-2.075417,36.451332,-6.635486
16397,2,-0.139382,0.540180,9.987642,0.025656,0.039706,-0.016952,-1.476176,36.129787,-5.890091
16443,1,-0.145364,0.537189,9.991232,0.021991,0.040164,-0.018021,-1.388483,36.685180,-5.451622
16443,2,-0.131605,0.539581,10.004991,0.027336,0.039095,-0.018326,-1.724642,36.305175,-6.080093
16489,1,-0.113061,0.549751,9.993625,0.026878,0.041844,-0.019242,-1.753873,36.685180,-6.328559
16489,2,-0.137587,0.541974,10.015757,0.029169,0.039859,-0.018479,-2.484653,36.962875,-5.714704
16535,1,-0.109472,0.521635,10.156336,0.026420,0.035277,-0.018937,-1.973107,36.612102,-6.094709
16535,2,-0.147757,0.575474,9.690932,0.023366,0.036805,-0.017104,-2.528500,36.275943,-5.466238
